brand_key,campaign_key,group_key,year,month,impressions,reach,clicks,sales,family,budget,cost,contribution,_merge,matched
tenki,6189516 010290,CRM,2023,7,0.0,54068.0,3376.0,0.0,,,,,left_only,False
tenki,b7kmdbirx,CRM,2025,6,0.0,16363.0,301.0,1199910.0,,,,,left_only,False
termohome,ao,Retail Display,2025,9,83387.0,0.0,257.0,0.0,,,,,left_only,False
termohome,ao,Retail Display,2025,10,80974.0,0.0,208.0,0.0,,,,,left_only,False
termohome,ao,Retail Display,2025,11,39689.0,0.0,99.0,0.0,,,,,left_only,False
termohome,ao,Retail Display,2025,12,39465.0,0.0,99.0,0.0,,,,,left_only,False
termohome,black friday,Retail Display,2025,11,60795.0,0.0,118.0,0.0,,,,,left_only,False
termohome,black friday,Retail Display,2025,12,26525.0,0.0,54.0,0.0,,,,,left_only,False
termohome,black week,Retail Display,2026,3,40412.0,0.0,47.0,0.0,,,,,left_only,False
termohome,black week,Retail Display,2026,4,36526.0,0.0,58.0,0.0,,,,,left_only,False
termohome,cyber day,Retail Display,2025,6,91195.0,0.0,317.0,0.0,,,,,left_only,False
termohome,cyber monday,Retail Display,2024,9,94315.0,0.0,170.0,0.0,,,,,left_only,False
termohome,cyber monday,Retail Display,2024,10,166994.0,0.0,308.0,0.0,,,,,left_only,False
termohome,pgouf4tcy,CRM,2024,6,0.0,106213.0,445.0,9114473.0,,,,,left_only,False
termohome,tactico sp,Sponsored Products,2026,2,58562.0,0.0,717.0,405990.0,,,,,left_only,False
termohome,x,CRM,2024,10,0.0,318574.0,685.0,2960600.0,,,,,left_only,False
tesa,6189516 007773,CRM,2023,1,0.0,110741.0,1220.0,2483288.0,,,,,left_only,False
tesa,6189516 011150,CRM,2023,10,0.0,105336.0,171.0,1590486.0,,,,,left_only,False
tesa,6189516 011254,CRM,2023,10,0.0,74812.0,58.0,1229958.0,,,,,left_only,False
tesa,6189516 011676,CRM,2023,11,0.0,101223.0,173.0,2060982.0,,,,,left_only,False
tesa,6189516 011884,CRM,2023,11,0.0,50219.0,4448.0,1184822.0,,,,,left_only,False
tesa,6189516 012047,CRM,2023,11,0.0,100348.0,179.0,2884081.0,,,,,left_only,False
tesa,6189516 012351,CRM,2023,12,0.0,101370.0,181.0,3114711.0,,,,,left_only,False
tesa,b372xrojd,CRM,2024,4,0.0,5538.0,13.0,113910.0,,,,,left_only,False
tesa,djirp9re0,CRM,2024,7,0.0,101221.0,726.0,3514066.0,,,,,left_only,False
tesa,gk5h6hptp,CRM,2024,7,0.0,101176.0,544.0,5241942.0,,,,,left_only,False
tesa,hwtx5xalk,CRM,2024,4,0.0,101300.0,199.0,3968071.0,,,,,left_only,False
tesa,nonoyuait,CRM,2024,7,0.0,101217.0,230.0,2688300.0,,,,,left_only,False
tesa,oo4v4vuao,CRM,2024,4,0.0,74205.0,128.0,3702055.0,,,,,left_only,False
tesa,qmdgiz8ex,CRM,2024,3,0.0,102055.0,157.0,3818472.0,,,,,left_only,False
the pink stuff,bawumcj7k,CRM,2024,7,0.0,102356.0,249.0,1836054.0,,,,,left_only,False
thermohome,black week,Retail Display,2025,3,116025.0,0.0,437.0,0.0,,,,,left_only,False
thermohome,black week,Retail Display,2025,4,108119.0,0.0,514.0,0.0,,,,,left_only,False
thermos,6189516 008394,CRM,2023,3,0.0,101192.0,213.0,3122552.0,,,,,left_only,False
thomas,,CRM,2025,8,0.0,58202.0,0.0,21573494.0,,,,,left_only,False
thomas,,CRM,2025,9,0.0,39794.0,0.0,20759311.0,,,,,left_only,False
thomas,,CRM,2025,10,0.0,63866.0,0.0,32261355.0,,,,,left_only,False
thomas,,CRM,2025,11,0.0,43766.0,0.0,23546480.0,,,,,left_only,False
thomas,,CRM,2025,12,0.0,48907.0,0.0,18918260.0,,,,,left_only,False
thomas,,CRM,2026,1,0.0,44887.0,0.0,17865926.0,,,,,left_only,False
thomas,,CRM,2026,2,0.0,30979.0,0.0,13320415.0,,,,,left_only,False
thomas,,CRM,2026,3,0.0,30013.0,0.0,12758739.0,,,,,left_only,False
thomas,,CRM,2026,4,0.0,53343.0,0.0,11642916.0,,,,,left_only,False
thomas,,CRM,2026,5,0.0,44424.0,0.0,7718339.0,,,,,left_only,False
thomas,4etw8nfn9,CRM,2025,10,0.0,101458.0,293.0,5695051.0,,,,,left_only,False
thomas,aon abril thomas electrodomesticos 2026,CRM,2026,4,0.0,327563.0,0.0,19456188.0,ELECTROHOGAR,1200000.0,27586.0,1172414.0,both,True
thomas,aon abril thomas electrodomesticos 2026,Sponsored Products,2026,4,240429.0,0.0,3376.0,8581830.0,ELECTROHOGAR,1500000.0,1236000.0,264000.0,both,True
thomas,aon febrero thomas electro 2026,Sponsored Products,2026,2,278521.0,0.0,6639.0,23364485.0,ELECTROHOGAR,1500000.0,1236000.0,264000.0,both,True
thomas,aon febrero thomas lb 2026,Sponsored Products,2026,2,121982.0,0.0,1829.0,2522910.0,ELECTROHOGAR,1000000.0,824000.0,176000.0,both,True
thomas,aon marzo thomas electrodomesticos 2026,CRM,2026,3,0.0,627766.0,0.0,58882960.0,ELECTROHOGAR,1500000.0,53333.0,1446667.0,both,True
thomas,aon marzo thomas electrodomesticos 2026,Sponsored Products,2026,3,255986.0,0.0,5210.0,17321540.0,ELECTROHOGAR,1500000.0,1236000.0,264000.0,both,True
thomas,aon marzo thomas lb 2026,CRM,2026,3,0.0,405258.0,1314.0,57033120.0,ELECTROHOGAR,1200000.0,53333.0,1146667.0,both,True
thomas,aon marzo thomas lb 2026,Sponsored Products,2026,3,87623.0,0.0,1854.0,7569820.0,ELECTROHOGAR,700000.0,576800.0,123200.0,both,True
thomas,aon thomas lb,Sponsored Products,2026,4,51037.0,0.0,1001.0,3479920.0,,,,,left_only,False
thomas,black friday,Retail Display,2025,11,106843.0,0.0,371.0,0.0,,,,,left_only,False
thomas,black friday,Retail Display,2025,12,63310.0,0.0,160.0,0.0,,,,,left_only,False
thomas,black week,Sponsored Products,2026,3,128242.0,0.0,2208.0,16569350.0,,,,,left_only,False
thomas,electrodomesticos,Retail Display,2025,2,192331.0,0.0,425.0,0.0,,,,,left_only,False
thomas,electrodomesticos,Retail Display,2025,3,216233.0,0.0,597.0,0.0,,,,,left_only,False
thomas,electroweek thomas electrodomesticos 2026,CRM,2026,2,0.0,306964.0,0.0,26786228.0,ELECTROHOGAR,1500000.0,76190.0,1423810.0,both,True
thomas,icxis6g y,CRM,2025,10,0.0,22967.0,166.0,6337118.0,,,,,left_only,False
thomas,kiku5ufdf,CRM,2025,9,0.0,101398.0,980.0,13462249.0,,,,,left_only,False
thomas,la5xgkdal,CRM,2025,11,0.0,101341.0,489.0,8842799.0,,,,,left_only,False
thomas,linea blanca,Google,2025,2,170108.0,0.0,7975.0,17042322.0,,,,,left_only,False
thomas,linea blanca,Google,2025,3,242564.0,0.0,5135.0,4701354.0,,,,,left_only,False
thomas,linea blanca,Google,2025,4,78808.0,0.0,1272.0,1915890.0,,,,,left_only,False
thomas,linea blanca,Google,2025,5,553250.0,0.0,6353.0,4714460.0,,,,,left_only,False
thomas,linea blanca,Google,2025,6,572122.0,0.0,7971.0,1568690.0,,,,,left_only,False
thomas,linea blanca,Google,2025,7,461458.0,0.0,4794.0,1856335.0,,,,,left_only,False
thomas,linea blanca,Meta,2025,7,564870.0,0.0,9230.0,12990.0,,,,,left_only,False
thomas,linea blanca,Retail Display,2025,2,248544.0,0.0,469.0,0.0,,,,,left_only,False
thomas,linea blanca,Retail Display,2025,3,558508.0,0.0,1184.0,0.0,,,,,left_only,False
thomas,linea blanca,Retail Display,2025,4,446774.0,0.0,1140.0,0.0,,,,,left_only,False
thomas,linea blanca,Retail Display,2025,5,184154.0,0.0,587.0,0.0,,,,,left_only,False
thomas,linea blanca,Retail Display,2025,6,440152.0,0.0,559.0,0.0,,,,,left_only,False
thomas,linea blanca,Retail Display,2025,7,223670.0,0.0,445.0,0.0,,,,,left_only,False
thomas,linea blanca,Retail Display,2025,8,190333.0,0.0,368.0,0.0,,,,,left_only,False
thomas,linea blanca,Retail Display,2025,11,204104.0,0.0,406.0,0.0,,,,,left_only,False
thomas,linea blanca,Retail Display,2025,12,192522.0,0.0,178.0,0.0,,,,,left_only,False
thomas,m3nfgm2yr,CRM,2025,10,0.0,106422.0,159.0,6139816.0,,,,,left_only,False
thomas,upsd5ku7u,CRM,2025,6,0.0,101356.0,369.0,12980046.0,,,,,left_only,False
thomas,vwbzbz0rn,CRM,2025,10,0.0,106290.0,216.0,5330687.0,,,,,left_only,False
thor,black week,Sponsored Products,2026,3,0.0,0.0,0.0,99990.0,,,,,left_only,False
tidy cat,4fghjkjad,CRM,2024,6,0.0,8.0,0.0,180208.0,,,,,left_only,False
tidy cat,jbv1xjm4r,CRM,2024,7,0.0,1.0,0.0,14990.0,,,,,left_only,False
tomahawk power,black week,Sponsored Products,2026,3,19180.0,0.0,233.0,0.0,,,,,left_only,False
top shoe skechers work,ao,Google,2025,5,118551.0,0.0,1658.0,0.0,,,,,left_only,False
topex,,Sponsored Products,2026,4,0.0,0.0,0.0,53000.0,,,,,left_only,False
topex,black week,Sponsored Products,2026,3,0.0,0.0,0.0,344240.0,,,,,left_only,False
topex,izjjxrufe,CRM,2025,8,0.0,2028.0,21.0,303887.0,,,,,left_only,False
topex,tactico febrero,Sponsored Products,2026,2,0.0,0.0,0.0,100210.0,,,,,left_only,False
topsafe,aon skechers,Sponsored Products,2026,4,0.0,0.0,0.0,59990.0,,,,,left_only,False
topshoes skechers,cyber day,Google,2025,6,52840.0,0.0,759.0,511790.0,,,,,left_only,False
topshoes skechers,cyber day,Retail Display,2025,6,97063.0,0.0,410.0,0.0,,,,,left_only,False
torre,5nh7ubmqr,CRM,2024,3,0.0,101111.0,386.0,211240.0,,,,,left_only,False
torre,fatxrf1yk,CRM,2024,3,0.0,102246.0,362.0,326240.0,,,,,left_only,False
torre,oficina,Retail Display,2024,7,161632.0,0.0,889.0,0.0,,,,,left_only,False
torre,oficina,Retail Display,2024,8,273503.0,0.0,1274.0,0.0,,,,,left_only,False
torre,vmap3pe95,CRM,2024,7,0.0,54038.0,2589.0,0.0,,,,,left_only,False
total tools,tc,Retail Display,2025,9,291328.0,0.0,827.0,0.0,,,,,left_only,False
toyama,ivj23ze91,CRM,2025,6,0.0,105881.0,75.0,681970.0,,,,,left_only,False
toyama,jardin fest,Google,2025,4,47397.0,0.0,1030.0,0.0,,,,,left_only,False
toyama,jardin fest,Google,2025,5,45753.0,0.0,954.0,1630980.0,,,,,left_only,False
toyama,jardin fest,Google,2025,6,69795.0,0.0,2062.0,11525770.0,,,,,left_only,False
toyama,jardin fest,Meta,2025,4,151245.0,0.0,4022.0,0.0,,,,,left_only,False
toyama,jardin fest,Meta,2025,5,107890.0,0.0,1955.0,0.0,,,,,left_only,False
toyama,jardin fest,Retail Display,2025,4,49510.0,0.0,174.0,0.0,,,,,left_only,False
toyama,jardin fest,Retail Display,2025,5,12483.0,0.0,25.0,0.0,,,,,left_only,False
toyama,n5r3zlbin,CRM,2025,6,0.0,16460.0,302.0,122518.0,,,,,left_only,False
toyotomi,,Otros,2026,5,92653.0,0.0,121.0,0.0,,,,,left_only,False
toyotomi,6189516 009158,CRM,2023,5,0.0,102026.0,294.0,23496024.0,,,,,left_only,False
toyotomi,6189516 009298,CRM,2023,5,0.0,101157.0,218.0,47669277.0,,,,,left_only,False
toyotomi,6189516 009400,CRM,2023,5,0.0,105281.0,196.0,24779120.0,,,,,left_only,False
toyotomi,6189516 009510,CRM,2023,5,0.0,105416.0,208.0,22577615.0,,,,,left_only,False
toyotomi,6189516 009613,CRM,2023,5,0.0,48876.0,9407.0,35605322.0,,,,,left_only,False
toyotomi,6189516 009717,CRM,2023,6,0.0,101239.0,207.0,50194109.0,,,,,left_only,False
toyotomi,6189516 010290,CRM,2023,7,0.0,54068.0,4419.0,3453545.0,,,,,left_only,False
toyotomi,6lxozzdmp,CRM,2025,6,0.0,54050.0,282.0,15272462.0,,,,,left_only,False
toyotomi,aon abril toyotomi,CRM,2026,4,0.0,204189.0,0.0,54512894.0,ELECTROHOGAR,1200000.0,27586.0,1172414.0,both,True
toyotomi,aon febrero 2026 ac,Sponsored Products,2026,2,17986.0,0.0,376.0,659980.0,ELECTROHOGAR,200000.0,164800.0,35200.0,both,True
toyotomi,aon marzo toyotomi 2026,Sponsored Products,2026,3,40277.0,0.0,673.0,1119930.0,ELECTROHOGAR,300000.0,247200.0,52800.0,both,True
toyotomi,aon mayo toyotomi 2026,CRM,2026,5,0.0,331362.0,0.0,37760733.0,ELECTROHOGAR,1200000.0,61538.0,1138462.0,both,True
toyotomi,aon toyotomi,Sponsored Products,2026,4,5208.0,0.0,99.0,359990.0,,,,,left_only,False
toyotomi,black week,Sponsored Products,2026,3,46037.0,0.0,930.0,2199880.0,,,,,left_only,False
toyotomi,calefont,Retail Display,2025,7,73344.0,0.0,99.0,0.0,,,,,left_only,False
toyotomi,co brand,Google,2024,12,61802.0,0.0,1860.0,2861750.0,,,,,left_only,False
toyotomi,co brand,Google,2025,1,321366.0,0.0,5788.0,9659317.0,,,,,left_only,False
toyotomi,co brand,Google,2025,2,140468.0,0.0,2564.0,3663162.0,,,,,left_only,False
toyotomi,co brand,Google,2025,3,26068.0,0.0,465.0,1355490.0,,,,,left_only,False
toyotomi,co brand,Google,2025,6,133284.0,0.0,1771.0,6518580.0,,,,,left_only,False
toyotomi,co brand,Google,2025,7,44892.0,0.0,555.0,339980.0,,,,,left_only,False
toyotomi,cyber day,Google,2025,6,131147.0,0.0,2118.0,0.0,,,,,left_only,False
toyotomi,cyber day,Retail Display,2024,6,297330.0,0.0,1305.0,0.0,,,,,left_only,False
toyotomi,cyber day,Retail Display,2025,6,104808.0,0.0,386.0,0.0,,,,,left_only,False
toyotomi,e2784qzll,CRM,2025,7,0.0,34685.0,226.0,3241260.0,,,,,left_only,False
toyotomi,electroweek toyotomi electrodomesticos 2026,Sponsored Products,2026,2,14995.0,0.0,251.0,149990.0,ELECTROHOGAR,100000.0,82400.0,17600.0,both,True
toyotomi,ha55povry,CRM,2025,6,0.0,101263.0,494.0,53316900.0,,,,,left_only,False
toyotomi,kyx9einom,CRM,2025,8,0.0,386586.0,1289.0,28417347.0,,,,,left_only,False
toyotomi,lkaj0dxdo,CRM,2025,2,0.0,53927.0,513.0,376980.0,,,,,left_only,False
toyotomi,mjswszcep,CRM,2025,1,0.0,102043.0,651.0,3483820.0,,,,,left_only,False
toyotomi,ppi,Retail Display,2025,8,62752.0,0.0,68.0,0.0,,,,,left_only,False
toyotomi,qitntobq8,CRM,2024,6,0.0,106072.0,194.0,35435603.0,,,,,left_only,False
toyotomi,relanzamiento toyotomi,CRM,2026,5,0.0,334019.0,0.0,27120107.0,ELECTROHOGAR,0.0,123076.0,-123076.0,both,True
toyotomi,relanzamiento toyotomi,Google,2026,5,695300.0,0.0,14813.0,37831745.0,ELECTROHOGAR,5351973.0,0.0,5351973.0,both,True
toyotomi,relanzamiento toyotomi,Meta,2026,5,1824526.0,0.0,38069.0,14350626.0,,,,,left_only,False
toyotomi,relanzamiento toyotomi,Retail Display,2026,5,282931.0,0.0,224.0,0.0,ELECTROHOGAR,900000.0,720000.0,180000.0,both,True
toyotomi,zpua0yz0m,CRM,2024,1,0.0,101717.0,622.0,2464505.0,,,,,left_only,False
toyotomi,zs0jmnmec,CRM,2024,5,0.0,101267.0,402.0,41397954.0,,,,,left_only,False
toyotomi calefont,,Retail Display,2025,6,31416.0,0.0,98.0,0.0,,,,,left_only,False
toyotomi calefont,,Retail Display,2025,7,22504.0,0.0,56.0,0.0,,,,,left_only,False
traper,4wqqd8iap,CRM,2024,7,0.0,101092.0,381.0,1444656.0,,,,,left_only,False
traper,6189516 009484,CRM,2023,5,0.0,52140.0,141.0,1294559.0,,,,,left_only,False
traper,6189516 009877,CRM,2023,6,0.0,80580.0,125.0,1385574.0,,,,,left_only,False
traper,amwj6ujkg,CRM,2024,6,0.0,126.0,0.0,1474137.0,,,,,left_only,False
traper,d7isfyfpv,CRM,2025,5,0.0,123.0,0.0,1238054.0,,,,,left_only,False
traper,kxwmus55g,CRM,2024,5,0.0,134.0,2.0,1677230.0,,,,,left_only,False
traper,mbccwpzp9,CRM,2025,7,0.0,1.0,0.0,11698.0,,,,,left_only,False
traper,pajyp7yv6,CRM,2024,7,0.0,105.0,0.0,1094248.0,,,,,left_only,False
traper,qlglgyfjm,CRM,2025,7,0.0,109.0,2.0,1358778.0,,,,,left_only,False
traper,regalones,Retail Display,2024,5,29609.0,0.0,104.0,0.0,,,,,left_only,False
traper,regalones,Retail Display,2024,6,151931.0,0.0,331.0,0.0,,,,,left_only,False
traper,regalones,Retail Display,2024,7,353589.0,0.0,919.0,0.0,,,,,left_only,False
traper,tg5yhxjky,CRM,2025,7,0.0,24.0,0.0,242150.0,,,,,left_only,False
traper,xbdvs4tpp,CRM,2025,8,0.0,60.0,2.0,774971.0,,,,,left_only,False
traper,xnh1difgh,CRM,2025,6,0.0,18884.0,323.0,196529.0,,,,,left_only,False
trex,6189516 009513,CRM,2023,5,0.0,104075.0,127.0,0.0,,,,,left_only,False
trex,6189516 009539,CRM,2023,5,0.0,104907.0,70.0,249990.0,,,,,left_only,False
trex,aon marzo 2026,Sponsored Products,2026,3,25372.0,0.0,569.0,784980.0,,,,,left_only,False
trex,aon stihl,Sponsored Products,2026,4,13413.0,0.0,209.0,1350972.0,,,,,left_only,False
trex,tactico febrero 2026,Sponsored Products,2026,2,22455.0,0.0,445.0,4364960.0,,,,,left_only,False
trex,tactico tractores,Google,2026,1,36467.0,0.0,1025.0,11461260.0,,,,,left_only,False
trex,tractores,Google,2025,11,12529.0,0.0,315.0,6971980.0,,,,,left_only,False
trex,tractores,Google,2026,2,9885.0,0.0,289.0,3941910.0,,,,,left_only,False
trex,tractores,Google,2026,3,41060.0,0.0,1351.0,4934920.0,,,,,left_only,False
tuhome,,CRM,2025,9,0.0,14727.0,0.0,3090223.0,,,,,left_only,False
tuhome,,CRM,2025,10,0.0,48642.0,0.0,8067594.0,,,,,left_only,False
tuhome,,CRM,2025,11,0.0,39754.0,0.0,7724154.0,,,,,left_only,False
tuhome,,CRM,2025,12,0.0,40694.0,0.0,2794021.0,,,,,left_only,False
tuhome,,CRM,2026,1,0.0,37000.0,0.0,6812385.0,,,,,left_only,False
tuhome,,CRM,2026,2,0.0,36413.0,0.0,6741042.0,,,,,left_only,False
tuhome,,CRM,2026,3,0.0,65665.0,0.0,7991508.0,,,,,left_only,False
tuhome,,CRM,2026,4,0.0,60200.0,0.0,5602118.0,,,,,left_only,False
tuhome,,CRM,2026,5,0.0,49484.0,0.0,3003503.0,,,,,left_only,False
tuhome,0rvmuenmi,CRM,2025,10,0.0,101144.0,736.0,4334031.0,,,,,left_only,False
tuhome,0uznzdo09,CRM,2025,8,0.0,101083.0,531.0,1647103.0,,,,,left_only,False
tuhome,2a zc5sx6,CRM,2024,12,0.0,101308.0,551.0,2722579.0,,,,,left_only,False
tuhome,3ckispkwo,CRM,2025,1,0.0,101070.0,592.0,2092828.0,,,,,left_only,False
tuhome,40ijryr8x,CRM,2024,1,0.0,40781.0,3978.0,2129383.0,,,,,left_only,False
tuhome,6189516 007762,CRM,2023,1,0.0,101124.0,159.0,6040483.0,,,,,left_only,False
tuhome,6189516 008000,CRM,2023,2,0.0,101233.0,250.0,4657570.0,,,,,left_only,False
tuhome,6189516 008118,CRM,2023,2,0.0,100999.0,434.0,1262660.0,,,,,left_only,False
tuhome,6189516 008238,CRM,2023,2,0.0,100326.0,195.0,1467354.0,,,,,left_only,False
tuhome,6189516 008382,CRM,2023,3,0.0,101303.0,242.0,4817875.0,,,,,left_only,False
tuhome,6189516 008412,CRM,2023,3,0.0,101254.0,243.0,1206400.0,,,,,left_only,False
tuhome,6189516 008413,CRM,2023,3,0.0,101307.0,8.0,895548.0,,,,,left_only,False
tuhome,6189516 008439,CRM,2023,3,0.0,99001.0,144.0,2887720.0,,,,,left_only,False
tuhome,6189516 008530,CRM,2023,3,0.0,101312.0,158.0,5035285.0,,,,,left_only,False
tuhome,6189516 008838,CRM,2023,4,0.0,101415.0,269.0,2486130.0,,,,,left_only,False
tuhome,6189516 008940,CRM,2023,4,0.0,101402.0,235.0,2813957.0,,,,,left_only,False
tuhome,6189516 009048,CRM,2023,4,0.0,54108.0,57.0,714960.0,,,,,left_only,False
tuhome,6189516 009052,CRM,2023,4,0.0,49053.0,7.0,929930.0,,,,,left_only,False
tuhome,6189516 009248,CRM,2023,5,0.0,101306.0,153.0,1817430.0,,,,,left_only,False
tuhome,6189516 009395,CRM,2023,5,0.0,101067.0,95.0,3661921.0,,,,,left_only,False
tuhome,6189516 009503,CRM,2023,5,0.0,30576.0,0.0,891900.0,,,,,left_only,False
tuhome,6189516 009505,CRM,2023,5,0.0,105273.0,152.0,1942955.0,,,,,left_only,False
tuhome,6189516 009521,CRM,2023,5,0.0,105490.0,128.0,2834984.0,,,,,left_only,False
tuhome,6189516 009745,CRM,2023,6,0.0,101257.0,109.0,3236959.0,,,,,left_only,False
tuhome,6189516 009757,CRM,2023,6,0.0,102011.0,113.0,2694603.0,,,,,left_only,False
tuhome,6189516 009926,CRM,2023,6,0.0,26978.0,0.0,2132830.0,,,,,left_only,False
tuhome,6189516 010004,CRM,2023,7,0.0,101279.0,182.0,6270476.0,,,,,left_only,False
tuhome,6189516 010019,CRM,2023,7,0.0,52183.0,87.0,3657236.0,,,,,left_only,False
tuhome,6189516 010020,CRM,2023,7,0.0,52196.0,112.0,944910.0,,,,,left_only,False
tuhome,6189516 010188,CRM,2023,7,0.0,53153.0,6184.0,3536690.0,,,,,left_only,False
tuhome,6189516 010200,CRM,2023,7,0.0,101330.0,192.0,8210146.0,,,,,left_only,False
tuhome,6189516 010457,CRM,2023,8,0.0,101784.0,88.0,4064331.0,,,,,left_only,False
tuhome,6189516 010748,CRM,2023,8,0.0,54136.0,4426.0,2870759.0,,,,,left_only,False
tuhome,6189516 010794,CRM,2023,8,0.0,53957.0,6001.0,4019996.0,,,,,left_only,False
tuhome,6189516 011163,CRM,2023,10,0.0,96769.0,630.0,5150701.0,,,,,left_only,False
tuhome,6189516 011169,CRM,2023,9,0.0,101207.0,471.0,10884811.0,,,,,left_only,False
tuhome,6189516 011193,CRM,2023,10,0.0,105301.0,197.0,2813244.0,,,,,left_only,False
tuhome,6189516 011242,CRM,2023,10,0.0,105276.0,164.0,1229621.0,,,,,left_only,False
tuhome,6189516 011260,CRM,2023,9,0.0,53878.0,4815.0,5321131.0,,,,,left_only,False
tuhome,6189516 011366,CRM,2023,10,0.0,51268.0,3580.0,1060707.0,,,,,left_only,False
tuhome,6189516 011476,CRM,2023,10,0.0,101291.0,437.0,2987845.0,,,,,left_only,False
tuhome,6189516 011650,CRM,2023,10,0.0,53972.0,3253.0,1301920.0,,,,,left_only,False
tuhome,6189516 011923,CRM,2023,11,0.0,53976.0,4863.0,1789647.0,,,,,left_only,False
tuhome,6189516 012289,CRM,2023,12,0.0,101288.0,416.0,2930267.0,,,,,left_only,False
tuhome,6189516 012354,CRM,2023,12,0.0,54250.0,4120.0,823231.0,,,,,left_only,False
tuhome,6zdamyblx,CRM,2024,5,0.0,101190.0,498.0,6828565.0,,,,,left_only,False
tuhome,adw7f99tq,CRM,2025,4,0.0,101331.0,482.0,2205274.0,,,,,left_only,False
tuhome,aon abril tuhome muebles 2026,CRM,2026,4,0.0,329593.0,0.0,2783495.0,BANOS Y COCINAS,1000000.0,27586.0,972414.0,both,True
tuhome,aon byc,Sponsored Products,2026,4,49466.0,0.0,1278.0,226970.0,,,,,left_only,False
tuhome,aon diciembre,CRM,2025,12,0.0,155262.0,426.0,1087071.0,MUEBLES,2050000.0,114286.0,1935714.0,both,True
tuhome,aon enero muebles,CRM,2026,1,0.0,324045.0,0.0,2270640.0,MUEBLES,1200000.0,55172.0,1144828.0,both,True
tuhome,aon enero muebles,CRM,2026,2,0.0,53998.0,0.0,641420.0,,,,,left_only,False
tuhome,aon enero muebles,Meta,2026,1,396383.0,0.0,16442.0,0.0,,,,,left_only,False
tuhome,aon febrero 2026,Meta,2026,2,262466.0,0.0,8582.0,0.0,,,,,left_only,False
tuhome,aon febrero 2026,Sponsored Products,2026,2,152456.0,0.0,2368.0,2041620.0,,,,,left_only,False
tuhome,aon febrero 2026 byc,Sponsored Products,2026,2,128003.0,0.0,1887.0,1528840.0,,,,,left_only,False
tuhome,aon febrero muebles 2026,CRM,2026,2,0.0,406736.0,416.0,10251593.0,MUEBLES,1200000.0,152380.0,1047620.0,both,True
tuhome,aon marzo 2026 bano y cocina,Sponsored Products,2026,3,166058.0,0.0,2901.0,1669810.0,BANOS Y COCINAS,300000.0,247200.0,52800.0,both,True
tuhome,aon marzo 2026 muebles,Sponsored Products,2026,3,108681.0,0.0,1545.0,2330790.0,MUEBLES,400000.0,329600.0,70400.0,both,True
tuhome,aon muebles,Sponsored Products,2026,4,55585.0,0.0,889.0,489950.0,,,,,left_only,False
tuhome,bares,Retail Display,2024,6,216119.0,0.0,381.0,0.0,,,,,left_only,False
tuhome,bdhkzbd7t,CRM,2025,1,0.0,155019.0,1518.0,2763517.0,,,,,left_only,False
tuhome,bjkvpqlm6,CRM,2024,3,0.0,101788.0,492.0,1022390.0,,,,,left_only,False
tuhome,black,Retail Display,2024,7,28951.0,0.0,207.0,0.0,,,,,left_only,False
tuhome,black,Retail Display,2024,8,150965.0,0.0,1170.0,0.0,,,,,left_only,False
tuhome,black week,Sponsored Products,2026,3,175250.0,0.0,3344.0,3900050.0,,,,,left_only,False
tuhome,bneoa53yy,CRM,2024,10,0.0,48573.0,208.0,1328014.0,,,,,left_only,False
tuhome,bt7dbpvkr,CRM,2025,11,0.0,101109.0,223.0,434970.0,,,,,left_only,False
tuhome,copa america,Retail Display,2024,6,193310.0,0.0,455.0,0.0,,,,,left_only,False
tuhome,copa america,Retail Display,2024,7,26250.0,0.0,78.0,0.0,,,,,left_only,False
tuhome,d25o9ekli,CRM,2024,8,0.0,1066697.0,28720.0,11961927.0,,,,,left_only,False
tuhome,dnj2eawxh,CRM,2024,8,0.0,101227.0,742.0,2676105.0,,,,,left_only,False
tuhome,dtute vby,CRM,2025,4,0.0,54073.0,315.0,1284810.0,,,,,left_only,False
tuhome,e0qzkntcu,CRM,2024,12,0.0,101128.0,562.0,2388440.0,,,,,left_only,False
tuhome,enpdqkomd,CRM,2025,11,0.0,469254.0,0.0,4502015.0,,,,,left_only,False
tuhome,evw3qgwmy,CRM,2025,2,0.0,341910.0,143.0,26261538.0,,,,,left_only,False
tuhome,fdgvecye6,CRM,2024,7,0.0,1124159.0,28656.0,13256925.0,,,,,left_only,False
tuhome,fmfmzajji,CRM,2024,6,0.0,106202.0,244.0,1578850.0,,,,,left_only,False
tuhome,fqtymmfpk,CRM,2025,11,0.0,101096.0,875.0,1158266.0,,,,,left_only,False
tuhome,gxkkkoxy,CRM,2025,10,0.0,101289.0,269.0,1532900.0,,,,,left_only,False
