original_brand,original_campaign,group_key,year,month,family,budget,sales,match_quality,sample_is_valid,roas
electrolux,semana_marca,Retail Display,2025,11,ELECTROHOGAR,1464600.0,0.0,probable,True,0.0
electrolux,TbXfuGY-F,CRM,2025,6,ELECTROHOGAR,1400000.0,195940.0,probable,True,0.13995714285714286
electrolux,twIUY-z59,CRM,2025,9,,,220960.0,unmatched,False,
electrolux,X,CRM,2024,10,,,2234823.0,unmatched,False,
electrolux,XgegrDatx,CRM,2024,12,,,736960.0,unmatched,False,
electrolux,xgI4hh8qJ,CRM,2025,6,ELECTROHOGAR,1400000.0,648850.0,probable,True,0.4634642857142857
electrolux,xIabN8r7q,CRM,2025,8,ELECTROHOGAR,1280000.0,620696.0,probable,True,0.48491875
electrolux,xw5IsueIM,CRM,2024,8,,,69980.0,unmatched,False,
electrolux,zFLGOSr-u,CRM,2025,6,ELECTROHOGAR,1400000.0,1259290.0,probable,True,0.8994928571428571
electrolux,ZmJLxjzbX,CRM,2025,11,,,2562278.0,unmatched,False,
electrolux,Zs6Stdx3E,CRM,2025,10,,,1302061.0,unmatched,False,
electrolux-fensa,ao,Retail Display,2025,8,,,0.0,unmatched,False,
electrolux-fensa,ao,Retail Display,2025,9,,,0.0,unmatched,False,
electrolux-fensa,black,Retail Display,2024,7,,,0.0,unmatched,False,
electrolux-fensa,black,Retail Display,2024,8,,,0.0,unmatched,False,
electrolux-fensa,black_friday,Retail Display,2024,11,,,0.0,unmatched,False,
electrolux-fensa,black_friday,Retail Display,2024,12,,,0.0,unmatched,False,
electrolux-fensa,blackout,Retail Display,2025,7,,,0.0,unmatched,False,
electrolux-fensa,blackout,Retail Display,2025,8,,,0.0,unmatched,False,
electrolux-fensa,cyber_day,Meta,2024,6,,,0.0,unmatched,False,
electrolux-fensa,cyber_day,Retail Display,2024,6,,,0.0,unmatched,False,
electrolux-fensa,cyber_day,Retail Display,2025,6,,,0.0,unmatched,False,
electrolux-fensa,cyber_monday,Retail Display,2024,9,,,0.0,unmatched,False,
electrolux-fensa,cyber_monday,Retail Display,2024,10,,,0.0,unmatched,False,
electrolux-fensa,cyber_monday,Retail Display,2025,10,,,0.0,unmatched,False,
electrolux-fensa_mademsa,semana_marca,Retail Display,2025,9,,,0.0,unmatched,False,
electrolux-mademsa,,Retail Display,2024,6,,,0.0,unmatched,False,
electrolux-mademsa,ao,Retail Display,2025,8,,,0.0,unmatched,False,
electrolux-mademsa,ao,Retail Display,2025,9,,,0.0,unmatched,False,
electrolux-mademsa,black,Retail Display,2024,7,,,0.0,unmatched,False,
electrolux-mademsa,black,Retail Display,2024,8,,,0.0,unmatched,False,
electrolux-mademsa,black_friday,Retail Display,2024,11,,,0.0,unmatched,False,
electrolux-mademsa,black_friday,Retail Display,2024,12,,,0.0,unmatched,False,
electrolux-mademsa,blackout,Retail Display,2025,7,,,0.0,unmatched,False,
electrolux-mademsa,blackout,Retail Display,2025,8,,,0.0,unmatched,False,
electrolux-mademsa,calefont,Retail Display,2024,7,,,0.0,unmatched,False,
electrolux-mademsa,cyber_day,Retail Display,2024,6,,,0.0,unmatched,False,
electrolux-mademsa,cyber_day,Retail Display,2025,6,,,0.0,unmatched,False,
electrolux-mademsa,cyber_monday,Retail Display,2024,9,,,0.0,unmatched,False,
electrolux-mademsa,cyber_monday,Retail Display,2024,10,,,0.0,unmatched,False,
electrolux-mademsa,cyber_monday,Retail Display,2025,10,,,0.0,unmatched,False,
electrolux-mademsa_fensa,cyber_day,Google,2025,6,,,0.0,unmatched,False,
elite professional,6189516-011144,CRM,2023,10,,,44220.0,unmatched,False,
elite professional,6189516-011257,CRM,2023,10,,,37150.0,unmatched,False,
emaresa-stihl,cyber_day,Retail Display,2025,6,,,0.0,unmatched,False,
emaresa-stihl,cyber_monday,Meta,2025,10,,,0.0,unmatched,False,
emaresa-stihl_trex,aon_stihl,Google,2026,4,,,440050.0,unmatched,False,
emaresa-stihl_trex,aon_stihl,Google,2026,5,,,96980.0,unmatched,False,
emaresa-trex,tactico_tractores,Google,2026,1,,,4217424.0,unmatched,False,
emaresa-trex,tractores,Google,2025,11,,,225760.0,unmatched,False,
emaresa-trex,tractores,Google,2025,12,,,8487362.0,unmatched,False,
emaresa-trex,tractores,Google,2026,2,,,14010854.0,unmatched,False,
emaresa-trex,tractores,Google,2026,3,,,12993317.0,unmatched,False,
emasa-hyundai,cyber_day,Retail Display,2025,6,,,0.0,unmatched,False,
emasa-hyundai,cyber_monday,Retail Display,2025,10,,,0.0,unmatched,False,
embramaco,6189516-011905,CRM,2023,11,,,703637.0,unmatched,False,
EMBRAMACO,aon_marzo_2026,Sponsored Products,2026,3,,,2127996.0,unmatched,False,
embramaco,Df6XaFM6O,CRM,2025,3,,,78980.0,unmatched,False,
embramaco,k9ifrVBCu,CRM,2024,1,,,1073830.0,unmatched,False,
embramaco,q1xxbvCFu,CRM,2025,2,,,524654.0,unmatched,False,
EMBRAMACO,tactico_febrero_2026,Sponsored Products,2026,2,,,838984.0,unmatched,False,
encuesta_agorex,sHXWmJ90M,CRM,2023,12,,,113693.0,unmatched,False,
energizer,concurso_navidad,Retail Display,2024,11,,,0.0,unmatched,False,
energizer,concurso_navidad,Retail Display,2024,12,,,0.0,unmatched,False,
epson,Tactico Epson Febrero,CRM,2026,3,CASA INTELIGENTE,700000.0,993450.0,probable,True,1.4192142857142858
ergo,tactico_turba_febrero_2026,Retail Display,2026,2,,,0.0,unmatched,False,
ergo,tactico_turba_febrero_2026,Retail Display,2026,3,,,0.0,unmatched,False,
essity-tork,aon,Meta,2025,6,,,0.0,unmatched,False,
essity-tork,aon,Meta,2025,10,,,0.0,unmatched,False,
essity-tork,aon,Meta,2025,11,,,49780.0,unmatched,False,
etersol,bnLJva3ux,CRM,2024,5,,,2499193.0,unmatched,False,
EXIT,muebles,Sponsored Products,2026,4,MUEBLES,500000.0,0.0,probable,True,0.0
fanaloza,8J6SoTr2L,CRM,2024,1,,,9639789.0,unmatched,False,
fanaloza,DADeU5dx1,CRM,2024,1,,,15499462.0,unmatched,False,
fanaloza,gasfiteria,Retail Display,2025,1,,,0.0,unmatched,False,
fanaloza,gIfjO88ZR,CRM,2025,1,,,9651464.0,unmatched,False,
fanaloza,noppp2VmI,CRM,2024,1,,,6592329.0,unmatched,False,
fanaloza,UayXRZWGz,CRM,2025,1,,,8291909.0,unmatched,False,
fanaloza,WC0NYW2g2,CRM,2024,6,,,1962396.0,unmatched,False,
fanaloza,-xZsJhPsd,CRM,2024,6,,,12435590.0,unmatched,False,
fantuzzi,black_friday,Retail Display,2024,11,,,0.0,unmatched,False,
fantuzzi,black_friday,Retail Display,2024,12,,,0.0,unmatched,False,
fantuzzi,yL5U6FNWd,CRM,2024,12,,,273780.0,unmatched,False,
fdv,8EWWY2ecv,CRM,2025,8,ELECTROHOGAR,600000.0,499980.0,probable,True,0.8333
fdv,a1eUaN1Xa,CRM,2025,10,ELECTROHOGAR,500000.0,0.0,probable,True,0.0
FDV,aon_kitchen_center,Sponsored Products,2026,4,ELECTROHOGAR,502133.0,0.0,probable,True,0.0
fdv-kitchen_center,blackout,Retail Display,2025,7,,,0.0,unmatched,False,
fdv-kitchen_center,blackout,Retail Display,2025,8,,,0.0,unmatched,False,
fensa,,CRM,2025,5,,,1502724.0,unmatched,False,
fensa,,CRM,2025,6,,,13047432.0,unmatched,False,
fensa,,CRM,2025,7,,,7795750.0,unmatched,False,
fensa,3HutdwKwM,CRM,2025,11,,,6161290.0,unmatched,False,
fensa,4i30FHsF1,CRM,2025,9,,,2672890.0,unmatched,False,
fensa,4IxVpZNJd,CRM,2025,6,,,4303790.0,unmatched,False,
fensa,4x3YAI3AV,CRM,2025,9,,,13666480.0,unmatched,False,
fensa,5hbwhifhX,CRM,2025,9,,,5386024.0,unmatched,False,
fensa,5IAk1jjy7,CRM,2025,10,ELECTROHOGAR,2074000.0,2251902.0,probable,True,1.0857772420443588
fensa,6189516-007810,CRM,2023,1,,,15489369.0,unmatched,False,
fensa,6189516-008781,CRM,2023,4,,,6973522.0,unmatched,False,
fensa,6189516-008820,CRM,2023,4,,,12810510.0,unmatched,False,
fensa,6189516-009506,CRM,2023,5,,,7054108.0,unmatched,False,
fensa,6189516-009607,CRM,2023,5,,,3383826.0,unmatched,False,
fensa,6189516-010277,CRM,2023,7,,,3943843.0,unmatched,False,
fensa,6189516-010401,CRM,2023,7,,,14574815.0,unmatched,False,
fensa,6189516-010549,CRM,2023,8,,,5807700.0,unmatched,False,
fensa,6189516-010730,CRM,2023,8,,,0.0,unmatched,False,
fensa,6189516-011016,CRM,2023,9,,,3811262.0,unmatched,False,
fensa,6189516-011302,CRM,2023,10,,,130619244.0,unmatched,False,
fensa,6189516-011304,CRM,2023,10,,,1003920.0,unmatched,False,
fensa,6189516-011490,CRM,2023,10,,,5248021.0,unmatched,False,
fensa,6189516-011551,CRM,2023,10,,,8448745.0,unmatched,False,
fensa,6189516-011626,CRM,2023,10,,,11732691.0,unmatched,False,
fensa,6189516-011704,CRM,2023,11,,,9534166.0,unmatched,False,
fensa,6189516-011856,CRM,2023,11,,,13574202.0,unmatched,False,
fensa,6189516-011921,CRM,2023,11,,,14649358.0,unmatched,False,
fensa,6189516-012155,CRM,2023,12,,,7590174.0,unmatched,False,
fensa,8SRvtevBL,CRM,2024,6,,,15593132.0,unmatched,False,
fensa,8Vb4Ewtf4,CRM,2024,8,,,10021712.0,unmatched,False,
fensa,9MIOsrsY3,CRM,2025,2,,,15454470.0,unmatched,False,
fensa,9WiV1celX,CRM,2024,2,,,21510502.0,unmatched,False,
fensa,9x3c5RlwP,CRM,2025,5,,,5343280.0,unmatched,False,
fensa,AON Electrolux 2025,CRM,2025,12,,,11865412.0,unmatched,False,
FENSA,aon_febrero_electrolux_byc_2026,Sponsored Products,2026,2,,,5429690.0,unmatched,False,
FENSA,aon_febrero_electrolux_lb_2026,Sponsored Products,2026,2,,,0.0,unmatched,False,
FENSA,aon_febrero_mademsa_lb_2026,Sponsored Products,2026,2,,,969970.0,unmatched,False,
FENSA,aon_marzo_electrolux_lb_2026,Sponsored Products,2026,3,,,14599370.0,unmatched,False,
FENSA,aon_marzo_mademsa_lb_2026,Sponsored Products,2026,3,,,2769880.0,unmatched,False,
fensa,BFtwhT1sG,CRM,2025,8,,,5247032.0,unmatched,False,
fensa,BkhgVr0Wj,CRM,2024,6,,,10519650.0,unmatched,False,
fensa,Black Marzo Electrolux 2026,CRM,2026,3,,,8741566.0,unmatched,False,
fensa,Black Marzo Electrolux 2026,CRM,2026,4,,,22451863.0,unmatched,False,
FENSA,black_week,Sponsored Products,2026,3,,,15749500.0,unmatched,False,
fensa,bW96z5e-a,CRM,2025,7,,,1483520.0,unmatched,False,
fensa,cLfm7hwvq,CRM,2024,8,,,12837186.0,unmatched,False,
fensa,d7IsFyFPV,CRM,2024,4,,,4094953.0,unmatched,False,
fensa,debC0VAaG,CRM,2025,4,,,11328745.0,unmatched,False,
fensa,DUKQreZXm,CRM,2025,11,,,3117089.0,unmatched,False,
fensa,fensa_mademsa,Google,2024,8,,,339990.0,unmatched,False,
fensa,fensa_mademsa,Google,2024,9,,,629980.0,unmatched,False,
fensa,fensa_mademsa,Google,2024,11,,,2012642.0,unmatched,False,
fensa,fensa_mademsa,Google,2025,1,,,3994050.0,unmatched,False,
fensa,fensa_mademsa,Google,2025,2,,,1317489.0,unmatched,False,
fensa,fensa_mademsa,Google,2025,3,,,1814251.0,unmatched,False,
fensa,fensa_mademsa,Google,2025,4,,,5213490.0,unmatched,False,
fensa,fensa_mademsa,Google,2025,5,,,1174360.0,unmatched,False,
fensa,fensa_mademsa,Google,2025,7,,,765770.0,unmatched,False,
fensa,fensa_mademsa,Google,2025,8,,,209990.0,unmatched,False,
fensa,fensa_mademsa,Google,2025,10,,,1468930.0,unmatched,False,
fensa,fIFUv5W7W,CRM,2025,1,,,16187431.0,unmatched,False,
fensa,hf-qiQJcZ,CRM,2025,3,,,7868013.0,unmatched,False,
fensa,HHAmcr3DI,CRM,2025,3,,,18488076.0,unmatched,False,
fensa,IAHkol-V1,CRM,2025,8,,,22057974.0,unmatched,False,
fensa,iypLXgtDK,CRM,2024,1,,,8581036.0,unmatched,False,
fensa,k6raI0X5v,CRM,2024,2,,,16617905.0,unmatched,False,
fensa,KnsJgtQW5,CRM,2024,1,,,9979318.0,unmatched,False,
fensa,l8CQ2jfQK,CRM,2024,2,,,6138970.0,unmatched,False,
fensa,lSspZtd6V,CRM,2025,10,ELECTROHOGAR,2074000.0,6828049.0,probable,True,3.2922126325940213
fensa,Oo110B0vZ,CRM,2024,11,,,70733749.0,unmatched,False,
fensa,oVdJJAiUy,CRM,2024,11,,,6471412.0,unmatched,False,
fensa,PJA0xZN9s,CRM,2024,8,,,10231126.0,unmatched,False,
fensa,PsfdTVvHA,CRM,2025,10,ELECTROHOGAR,2074000.0,8408767.0,probable,True,4.05437174541948
fensa,pSPg35bnh,CRM,2025,6,,,6230043.0,unmatched,False,
fensa,PYpUiDzGg,CRM,2024,9,,,10114414.0,unmatched,False,
fensa,Q16ZpNm5O,CRM,2025,5,,,14209009.0,unmatched,False,
fensa,rCWPiqxVz,CRM,2025,8,,,3269860.0,unmatched,False,
fensa,RFTkt04XA,CRM,2025,7,,,9683974.0,unmatched,False,
fensa,rOrAjmo0g,CRM,2024,12,,,28593327.0,unmatched,False,
fensa,SdaAX9Fwd,CRM,2024,12,,,5464330.0,unmatched,False,
fensa,TbXfuGY-F,CRM,2025,6,,,4020830.0,unmatched,False,
fensa,twIUY-z59,CRM,2025,9,,,941940.0,unmatched,False,
fensa,tzfJHIMug,CRM,2024,11,,,4718283.0,unmatched,False,
fensa,ufpp80XTs,CRM,2024,12,,,14173771.0,unmatched,False,
fensa,V0Vwvc9WZ,CRM,2024,8,,,30152852.0,unmatched,False,
fensa,VJPdPTjDN,CRM,2024,6,,,18647362.0,unmatched,False,
fensa,vJyZZmBYJ,CRM,2024,8,,,15836125.0,unmatched,False,
fensa,X,CRM,2024,9,,,17009485.0,unmatched,False,
fensa,X,CRM,2024,10,,,71270076.0,unmatched,False,
fensa,XgegrDatx,CRM,2024,12,,,13418666.0,unmatched,False,
fensa,xgI4hh8qJ,CRM,2025,6,,,14724619.0,unmatched,False,
fensa,xIabN8r7q,CRM,2025,8,,,4163390.0,unmatched,False,
fensa,xw5IsueIM,CRM,2024,8,,,16585584.0,unmatched,False,
fensa,y2P4D3IMn,CRM,2024,10,,,10398191.0,unmatched,False,
fensa,yL6waTAc-,CRM,2024,4,,,14162676.0,unmatched,False,
fensa,ZA9dpadFF,CRM,2024,10,,,5754323.0,unmatched,False,
fensa,zFLGOSr-u,CRM,2025,6,,,15514556.0,unmatched,False,
fensa,ZmJLxjzbX,CRM,2025,11,,,8080230.0,unmatched,False,
fensa,Zs6Stdx3E,CRM,2025,10,ELECTROHOGAR,2074000.0,4643730.0,probable,True,2.2390212150433944
finish,5dwGcygCL,CRM,2025,6,,,255730.0,unmatched,False,
finish,ZJWoXqRfI,CRM,2025,4,,,220743.0,unmatched,False,
flex,6189516-009590,CRM,2023,5,,,3794820.0,unmatched,False,
flex,6189516-012025,CRM,2023,11,,,149990.0,unmatched,False,
FLEX,black_week,Sponsored Products,2026,3,MUEBLES,1000000.0,1989930.0,probable,True,1.98993
flex,CwIiQyXdE,CRM,2024,8,,,919940.0,unmatched,False,
flex,K8ADqS6-W,CRM,2025,9,,,0.0,unmatched,False,
flex,pwEe3t85x,CRM,2024,1,,,609970.0,unmatched,False,
flex,XR-FOFmcm,CRM,2024,4,,,1446930.0,unmatched,False,
flowmak,4LPZLLZgv,CRM,2024,7,,,229990.0,unmatched,False,
flowmak,GNApC550a,CRM,2024,7,,,5609470.0,unmatched,False,
fonaloza,udCX0Lzkr,CRM,2025,8,,,0.0,unmatched,False,
gardena,5XzOrAvOm,CRM,2024,11,,,1892294.0,unmatched,False,
gardena,GZ2h-JMNO,CRM,2024,9,,,5155579.0,unmatched,False,
gardena,nYZvZ8dys,CRM,2024,6,,,725261.0,unmatched,False,
GARDENA,tactico_febrero_2026,Sponsored Products,2026,2,,,75470.0,unmatched,False,
generico,6189516-009760,CRM,2023,6,,,1615386.0,unmatched,False,
GENERICO,black_week,Sponsored Products,2026,3,,,0.0,unmatched,False,
generico_mascotas,regalones,Retail Display,2024,6,,,0.0,unmatched,False,
generico_mascotas,regalones,Retail Display,2024,7,,,0.0,unmatched,False,
glade,,Retail Display,2025,12,ASEO,150000.0,0.0,probable,True,0.0
glassex,5dwGcygCL,CRM,2025,6,,,22730.0,unmatched,False,
goofy,d7IsFyFPV,CRM,2025,5,,,34844.0,unmatched,False,
GOOFY,tactico_felliny_goofy_febrero_2026,Sponsored Products,2026,2,,,9380.0,unmatched,False,
grayson,co_brand,Google,2024,10,,,0.0,unmatched,False,
grayson,co_brand,Google,2025,6,,,0.0,unmatched,False,
grayson,co_brand,Google,2025,10,,,0.0,unmatched,False,
grayson,cyber_monday,Retail Display,2024,10,,,0.0,unmatched,False,
grayson_capital_spa-the_pink_stuff,cyber_day,Retail Display,2025,6,,,0.0,unmatched,False,
grayson-the_pink_stuff,cyber_monday,Retail Display,2025,10,,,0.0,unmatched,False,
greenwork,jardin_fest,Google,2025,4,,,0.0,unmatched,False,
greenwork,jardin_fest,Google,2025,5,,,0.0,unmatched,False,
greenwork,jardin_fest,Meta,2025,4,,,0.0,unmatched,False,
greenwork,jardin_fest,Meta,2025,5,,,0.0,unmatched,False,
greenworks,HeB7xgj2J,CRM,2025,4,JARDIN,550000.0,0.0,probable,True,0.0
grilltech,rKeqVfdLY,CRM,2024,9,,,231554.0,unmatched,False,
grilltech,WwHJuze8e,CRM,2024,9,,,1741995.0,unmatched,False,
hankook,6189516-011746,CRM,2023,11,,,2049577.0,unmatched,False,
hankook,9YHHSNV9y,CRM,2024,2,,,7808176.0,unmatched,False,
hankook,black_friday,Retail Display,2024,11,,,0.0,unmatched,False,
hankook,black_friday,Retail Display,2024,12,,,0.0,unmatched,False,
hankook,black_week,Retail Display,2025,3,ACCESORIOS AUTOMOVILES,300000.0,0.0,probable,True,0.0
hankook,black_week,Retail Display,2025,4,,,0.0,unmatched,False,
hankook,kKEDKIH3w,CRM,2024,1,,,2597491.0,unmatched,False,
hankook,KOTyhrPfO,CRM,2025,9,,,1028659.0,unmatched,False,
hankook,lE9wYEuNs,CRM,2025,6,,,2081155.0,unmatched,False,
hankook,M41P1YhxN,CRM,2025,9,,,5403295.0,unmatched,False,
hankook,msTeMQDU3,CRM,2024,1,,,5005875.0,unmatched,False,
hankook,-rBiEIruh,CRM,2024,12,,,3643381.0,unmatched,False,
hankook,rRQLUk6Jg,CRM,2024,1,,,5390190.0,unmatched,False,
hankook,Xa-jpvlMh,CRM,2025,1,ACCESORIOS AUTOMOVILES,500000.0,4591776.0,probable,True,9.183552
harpic,ZJWoXqRfI,CRM,2025,4,,,287461.0,unmatched,False,
henkel,44fCnwLRW,CRM,2024,8,,,9401197.0,unmatched,False,
henkel,6189516-007848,CRM,2023,1,,,11203353.0,unmatched,False,
henkel,6189516-008494,CRM,2023,3,,,3515582.0,unmatched,False,
henkel,6189516-008610,CRM,2023,3,,,3279160.0,unmatched,False,
henkel,6189516-008708,CRM,2023,3,,,608680.0,unmatched,False,
henkel,6189516-008839,CRM,2023,4,,,3574166.0,unmatched,False,
henkel,6189516-008919,CRM,2023,4,,,2334982.0,unmatched,False,
henkel,6189516-009004,CRM,2023,4,,,2595257.0,unmatched,False,
henkel,6189516-009240,CRM,2023,5,,,1366840.0,unmatched,False,
henkel,6189516-009402,CRM,2023,5,,,4387349.0,unmatched,False,
henkel,6189516-009512,CRM,2023,5,,,2673558.0,unmatched,False,
henkel,6189516-010528,CRM,2023,8,,,5754652.0,unmatched,False,
henkel,6189516-011855,CRM,2023,11,,,3167911.0,unmatched,False,
henkel,7yklAWWib,CRM,2024,9,,,7927808.0,unmatched,False,
HENKEL,aon_marzo_henkel_2026,Sponsored Products,2026,3,,,7790.0,unmatched,False,
henkel,BPGssDKJa,CRM,2024,7,,,12667996.0,unmatched,False,
henkel,CM7i2XRXN,CRM,2024,8,,,10889098.0,unmatched,False,
henkel,cyber_monday,Retail Display,2024,9,,,0.0,unmatched,False,
henkel,cyber_monday,Retail Display,2024,10,,,0.0,unmatched,False,
henkel,fDnIx-OqJ,CRM,2024,8,,,10243160.0,unmatched,False,
henkel,gkBdg5sPT,CRM,2025,3,,,14466172.0,unmatched,False,
henkel,IAQFAVMfa,CRM,2024,8,,,1361295.0,unmatched,False,
henkel,jjvdScybr,CRM,2024,9,,,10076989.0,unmatched,False,
henkel,JzL5PDxtY,CRM,2024,9,,,8696197.0,unmatched,False,
henkel,rOQ-dqoWd,CRM,2024,6,,,3167888.0,unmatched,False,
henkel-agorex,black,Retail Display,2024,8,,,0.0,unmatched,False,
henkel_agorex,black_friday,Retail Display,2024,11,,,0.0,unmatched,False,
henkel_agorex,black_friday,Retail Display,2024,12,,,0.0,unmatched,False,
henkel_agorex,black_out,Retail Display,2025,7,,,0.0,unmatched,False,
henkel_agorex,black_out,Retail Display,2025,8,,,0.0,unmatched,False,
henkel_agorex,black_week,Retail Display,2025,3,,,0.0,unmatched,False,
henkel_agorex,black_week,Retail Display,2025,4,,,0.0,unmatched,False,
henkel_agorex,cobrand,Retail Display,2025,4,,,0.0,unmatched,False,
henkel_agorex,concurso,Retail Display,2024,8,,,0.0,unmatched,False,
henkel_agorex,concurso,Retail Display,2024,9,,,0.0,unmatched,False,
henkel_agorex,concurso,Retail Display,2025,5,,,0.0,unmatched,False,
henkel-agorex,concurso_camioneta,Retail Display,2024,10,,,0.0,unmatched,False,
henkel-agorex,concurso_camioneta,Retail Display,2024,11,,,0.0,unmatched,False,
henkel-agorex,concurso_smart_tv,Retail Display,2025,2,,,0.0,unmatched,False,
henkel-agorex,concurso_smart_tv,Retail Display,2025,3,,,0.0,unmatched,False,
henkel-agorex,cyber_day,Retail Display,2025,6,,,0.0,unmatched,False,
henkel_agorex,ppi,Retail Display,2025,6,,,0.0,unmatched,False,
henkel_agorex,ppi,Retail Display,2025,7,,,0.0,unmatched,False,
henkel_agorex,tapagoteras,Retail Display,2024,7,,,0.0,unmatched,False,
hisense,,CRM,2025,7,ELECTROHOGAR,2100000.0,6446122.0,probable,True,3.069581904761905
hisense,,CRM,2025,8,,,19743260.0,unmatched,False,
hisense,,CRM,2025,9,,,28748106.0,unmatched,False,
hisense,,CRM,2025,10,ELECTROHOGAR,1120000.0,56422928.0,probable,True,50.37761428571429
hisense,,CRM,2025,11,,,48882515.0,unmatched,False,
hisense,,CRM,2025,12,ELECTROHOGAR,4450000.0,48652786.0,probable,True,10.933210337078652
hisense,,CRM,2026,1,,,29521603.0,unmatched,False,
hisense,,CRM,2026,2,,,30703596.0,unmatched,False,
hisense,,CRM,2026,3,,,35177147.0,unmatched,False,
hisense,,CRM,2026,4,,,14802096.0,unmatched,False,
hisense,,CRM,2026,5,,,7787884.0,unmatched,False,
hisense,,Otros,2026,4,,,0.0,unmatched,False,
hisense,,Otros,2026,5,,,0.0,unmatched,False,
HISENSE,,Sponsored Products,2026,2,,,769970.0,unmatched,False,
HISENSE,,Sponsored Products,2026,4,,,2959920.0,unmatched,False,
hisense,0DzNQ7mvc,CRM,2024,11,,,879960.0,unmatched,False,
hisense,1D8AjW3Kg,CRM,2024,6,,,1744910.0,unmatched,False,
hisense,2HFRnwtX8,CRM,2025,12,ELECTROHOGAR,4450000.0,2361112.0,probable,True,0.5305869662921349
hisense,30jSXQY18,CRM,2024,6,,,4453773.0,unmatched,False,
hisense,405ttC4Sx,CRM,2024,3,,,2209910.0,unmatched,False,
hisense,5m34NGQ5O,CRM,2025,9,,,2694982.0,unmatched,False,
hisense,6189516-007847,CRM,2023,1,,,1959920.0,unmatched,False,
hisense,6189516-009205,CRM,2023,5,,,1299940.0,unmatched,False,
hisense,6189516-010995,CRM,2023,9,,,6488944.0,unmatched,False,
hisense,6189516-011164,CRM,2023,10,,,569970.0,unmatched,False,
hisense,6189516-011234,CRM,2023,10,,,1034940.0,unmatched,False,
hisense,AKp3nIakG,CRM,2025,7,ELECTROHOGAR,2100000.0,2559910.0,probable,True,1.219004761904762
hisense,ao,Google,2025,12,ELECTROHOGAR,1200000.0,8786044.0,probable,True,7.321703333333334
hisense,ao,Google,2026,4,ELECTROHOGAR,1000000.0,6056440.0,probable,True,6.05644
hisense,ao,Google,2026,5,ELECTROHOGAR,1086000.0,14149756.0,probable,True,13.029241252302025
hisense,ao,Retail Display,2025,2,ELECTROHOGAR,900000.0,0.0,probable,True,0.0
hisense,ao,Retail Display,2025,5,,,0.0,unmatched,False,
hisense,ao,Retail Display,2025,6,,,0.0,unmatched,False,
hisense,ao,Retail Display,2025,12,ELECTROHOGAR,600000.0,0.0,probable,True,0.0
hisense,aon,Retail Display,2025,8,,,0.0,unmatched,False,
hisense,aon,Retail Display,2025,9,ELECTROHOGAR,800000.0,0.0,probable,True,0.0
hisense,AON Febrero 2026,CRM,2026,3,,,8442728.0,unmatched,False,
HISENSE,aon_hisense,Sponsored Products,2026,4,,,1019960.0,unmatched,False,
hisense,BaV9m46Kl,CRM,2025,4,ELECTROHOGAR,1000000.0,2637063.0,probable,True,2.637063
hisense,black_friday,Retail Display,2024,11,,,0.0,unmatched,False,
hisense,black_friday,Retail Display,2024,12,,,0.0,unmatched,False,
hisense,black_friday,Retail Display,2025,11,,,0.0,unmatched,False,
hisense,black_friday,Retail Display,2025,12,ELECTROHOGAR,600000.0,0.0,probable,True,0.0
hisense,Black Marzo HISENSE 2026,CRM,2026,3,,,4745307.0,unmatched,False,
hisense,black_week,Retail Display,2025,3,ELECTROHOGAR,400000.0,0.0,probable,True,0.0
hisense,black_week,Retail Display,2025,4,,,0.0,unmatched,False,
hisense,black_week,Retail Display,2026,3,,,0.0,unmatched,False,
hisense,black_week,Retail Display,2026,4,,,0.0,unmatched,False,
HISENSE,black_week,Sponsored Products,2026,3,,,17069380.0,unmatched,False,
hisense,Bm0EpbuYj,CRM,2025,6,,,1508800.0,unmatched,False,
hisense,c-dzRT64k,CRM,2024,4,,,980834.0,unmatched,False,
hisense,cJIo8H8tt,CRM,2025,11,,,3370833.0,unmatched,False,
