brand_key,campaign_key,group_key,year,month,original_brand,original_campaign,impressions,reach,clicks,sales,performance_rows,family,original_registry_brand,original_registry_campaign,budget,cost,contribution,registry_rows,match_quality,probable_registry_campaign_key,candidate_count,ctr,reach_rate,roas,cpm,cpc,margin_rate,sample_is_valid
oster,black marzo oster 2026,CRM,2026,4,oster,Black Marzo OSTER 2026,0.0,325788.0,0.0,8606903.0,1,ELECTROHOGAR,OSTER,Black Marzo OSTER 2026,1000000.0,27586.0,972414.0,1.0,exact,,,,,8.606903,,,0.972414,True
oster,electroweek marzo 2026,Sponsored Products,2026,2,OSTER,electroweek_marzo_2026,50263.0,0.0,1894.0,2882550.0,1,ELECTROHOGAR,OSTER,ELECTROWEEK MARZO 2026,500000.0,412000.0,88000.0,1.0,exact,,,3.7681793764797167,0.0,5.7651,9947.675228299147,263.99155227032736,0.176,True
poli,casa segura,CRM,2025,12,poli,Casa Segura,0.0,101204.0,464.0,2255407.0,1,FERRETERIA,POLI,Casa Segura,425000.0,57143.0,367857.0,1.0,exact,,,,,5.30684,,915.948275862069,0.8655458823529412,True
poli,casa segura,CRM,2026,1,poli,Casa Segura,0.0,710598.0,2604.0,17453730.0,1,FERRETERIA,POLI,Casa Segura,425000.0,55172.0,369828.0,1.0,exact,,,,,41.0676,,163.21044546851,0.8701835294117647,True
rheem,aon marzo rheem 2026,CRM,2026,3,rheem,AON MARZO RHEEM 2026,0.0,311303.0,0.0,9842564.0,1,BANOS Y COCINAS,RHEEM,AON MARZO RHEEM 2026,1000000.0,53333.0,946667.0,1.0,exact,,,,,9.842564,,,0.946667,True
rosen,aon febrero 2026,Sponsored Products,2026,2,ROSEN,aon_febrero_2026,116513.0,0.0,2702.0,14357460.0,1,MUEBLES,ROSEN,AON Febrero 2026,900000.0,741600.0,158400.0,2.0,exact,,,2.319054526104383,0.0,15.952733333333333,7724.4599315097885,333.08660251665435,0.176,True
rosen,aon marzo 2026,Sponsored Products,2026,3,ROSEN,aon_marzo_2026,100302.0,0.0,2411.0,12592550.0,1,MUEBLES,ROSEN,AON Marzo 2026,600000.0,494400.0,105600.0,1.0,exact,,,2.4037407030767084,0.0,20.987583333333333,5981.934557635939,248.8593944421402,0.176,True
rosen,aon mayo rosen 2026,CRM,2026,5,rosen,Aon Mayo Rosen 2026,0.0,465447.0,0.0,32794274.0,2,MUEBLES,ROSEN,AON MAYO ROSEN 2026,2400000.0,123076.0,2276924.0,3.0,exact,,,,,13.664280833333333,,,0.9487183333333333,True
rosen,aon y colchonazo,CRM,2026,1,rosen,AON Y COLCHONAZO,0.0,837204.0,3200.0,131066588.0,3,MUEBLES,ROSEN,AON Y COLCHONAZO,3000000.0,165516.0,2834484.0,3.0,exact,,,,,43.688862666666665,,937.5,0.944828,True
samsung,aon abril samsung 2026,CRM,2026,4,samsung,AON ABRIL SAMSUNG 2026,0.0,327538.0,0.0,25031500.0,1,ELECTROHOGAR,SAMSUNG,AON ABRIL SAMSUNG 2026,1000000.0,27586.0,972414.0,1.0,exact,,,,,25.0315,,,0.972414,True
samsung,aon marzo samsung 2026,CRM,2026,3,samsung,AON MARZO SAMSUNG 2026,0.0,624442.0,0.0,44088740.0,1,ELECTROHOGAR,SAMSUNG,AON MARZO SAMSUNG 2026,1500000.0,53333.0,1446667.0,1.0,exact,,,,,29.392493333333334,,,0.9644446666666666,True
samsung,aon marzo samsung 2026,Sponsored Products,2026,3,SAMSUNG,aon_marzo_samsung_2026,47458.0,0.0,1043.0,6479850.0,1,ELECTROHOGAR,SAMSUNG,AON MARZO SAMSUNG 2026,500000.0,412000.0,88000.0,1.0,exact,,,2.1977327320999622,0.0,12.9597,10535.631505752455,479.3863854266539,0.176,True
samsung,aon mayo samsung 2026,CRM,2026,5,samsung,AON MAYO SAMSUNG 2026,0.0,259626.0,0.0,459990.0,1,ELECTROHOGAR,SAMSUNG,AON MAYO SAMSUNG 2026,1000000.0,61538.0,938462.0,1.0,exact,,,,,0.45999,,,0.938462,True
samsung,aon samsung 2026,CRM,2026,1,samsung,AON Samsung 2026,0.0,107820.0,0.0,7340626.0,1,ELECTROHOGAR,SAMSUNG,AON Samsung 2026,1500000.0,55172.0,1444828.0,1.0,exact,,,,,4.893750666666667,,,0.9632186666666667,True
samsung,aon samsung febrero 2026,CRM,2026,2,samsung,AON SAMSUNG FEBRERO 2026,0.0,202598.0,998.0,21209500.0,1,ELECTROHOGAR,SAMSUNG,AON SAMSUNG FEBRERO 2026,1500000.0,76190.0,1423810.0,1.0,exact,,,,,14.139666666666667,,1503.006012024048,0.9492066666666666,True
samsung,aon samsung febrero 2026,Sponsored Products,2026,2,SAMSUNG,aon_samsung_febrero_2026,66430.0,0.0,1541.0,6209810.0,1,ELECTROHOGAR,SAMSUNG,AON SAMSUNG FEBRERO 2026,500000.0,412000.0,88000.0,1.0,exact,,,2.319735059461087,0.0,12.41962,7526.719855486979,324.4646333549643,0.176,True
samsung,black marzo samsung 2026,CRM,2026,4,samsung,Black Marzo SAMSUNG 2026,0.0,325789.0,0.0,35066888.0,1,ELECTROHOGAR,SAMSUNG,Black Marzo SAMSUNG 2026,2000000.0,55172.0,1944828.0,2.0,exact,,,,,17.533444,,,0.972414,True
splendid,always on diciembre 2025,CRM,2025,12,splendid,Always On Diciembre 2025,0.0,155349.0,191.0,17914488.0,2,BANOS Y COCINAS,SPLENDID,Always On Diciembre 2025,3920000.0,114286.0,3805714.0,3.0,exact,,,,,4.570022448979592,,20523.560209424082,0.9708454081632653,True
splendid,aon abril rheem chile 2026,CRM,2026,4,splendid,AON ABRIL RHEEM CHILE 2026,0.0,462870.0,446.0,103722833.0,2,BANOS Y COCINAS,SPLENDID,AON ABRIL RHEEM CHILE 2026,1900000.0,55172.0,1844828.0,2.0,exact,,,,,54.5909647368421,,4260.089686098655,0.9709621052631578,True
splendid,aon abril rheem chile 2026,Sponsored Products,2026,4,SPLENDID,aon_abril_rheem_chile_2026,141343.0,0.0,3486.0,33426534.0,1,BANOS Y COCINAS,SPLENDID,AON ABRIL RHEEM CHILE 2026,1000000.0,824000.0,176000.0,1.0,exact,,,2.466340745562214,0.0,33.426534,7074.987795646052,286.8617326448652,0.176,True
splendid,aon marzo rheem 2026,CRM,2026,3,splendid,AON MARZO RHEEM 2026,0.0,1796052.0,1964.0,399994324.0,2,BANOS Y COCINAS,SPLENDID,AON MARZO RHEEM 2026,1900000.0,106666.0,1793334.0,2.0,exact,,,,,210.52332842105264,,967.4134419551934,0.94386,True
splendid,aon marzo rheem 2026,Sponsored Products,2026,3,SPLENDID,aon_marzo_rheem_2026,124383.0,0.0,2675.0,18738587.0,1,BANOS Y COCINAS,SPLENDID,AON MARZO RHEEM 2026,1000000.0,824000.0,176000.0,1.0,exact,,,2.1506154378009854,0.0,18.738587,8039.683879629853,373.8317757009346,0.176,True
splendid,aon mayo rhhem byc2026,CRM,2026,5,splendid,AON MAYO RHHEM  BYC2026,0.0,135324.0,414.0,35838650.0,1,BANOS Y COCINAS,SPLENDID,AON MAYO RHHEM BYC2026,2070000.0,61538.0,2008462.0,2.0,exact,,,,,17.313357487922705,,5000.0,0.970271497584541,True
splendid,aon rheem 2026,CRM,2026,1,splendid,AON RHEEM 2026,0.0,202810.0,1270.0,39663054.0,1,ELECTROHOGAR,SPLENDID,AON RHEEM 2026,1500000.0,55172.0,1444828.0,1.0,exact,,,,,26.442036,,1181.1023622047244,0.9632186666666667,True
splendid,aon rheem febrero 2026,CRM,2026,2,splendid,AON RHEEM FEBRERO 2026,0.0,405164.0,908.0,61471056.0,1,BANOS Y COCINAS,SPLENDID,AON RHEEM FEBRERO 2026,1500000.0,76190.0,1423810.0,1.0,exact,,,,,40.980704,,1651.9823788546255,0.9492066666666666,True
splendid,aon rheem febrero 2026,Sponsored Products,2026,2,SPLENDID,aon_rheem_febrero_2026,97494.0,0.0,2085.0,18130330.0,1,BANOS Y COCINAS,SPLENDID,AON RHEEM FEBRERO 2026,500000.0,412000.0,88000.0,1.0,exact,,,2.138593144193489,0.0,36.26066,5128.520729480789,239.8081534772182,0.176,True
starlink,campana starlink enero,CRM,2026,1,starlink,Campaña Starlink Enero,0.0,216116.0,0.0,1347960.0,1,CASA INTELIGENTE,STARLINK,Campaña Starlink Enero,600000.0,55172.0,544828.0,1.0,exact,,,,,2.2466,,,0.9080466666666667,True
stihl,aon marzo 2026,Sponsored Products,2026,3,STIHL,aon_marzo_2026,93263.0,0.0,2397.0,18917902.0,1,JARDIN,STIHL,AON Marzo 2026,500000.0,412000.0,88000.0,1.0,exact,,,2.5701510781338794,0.0,37.835804,5361.182891393157,208.59407592824363,0.176,True
stihl,tactico febrero 2026,Sponsored Products,2026,2,STIHL,tactico_febrero_2026,82809.0,0.0,2118.0,16771610.0,1,JARDIN,STIHL,Tactico Febrero 2026,800000.0,659200.0,140800.0,1.0,exact,,,2.5576930043835815,0.0,20.9645125,9660.785663394076,377.7148253068933,0.176,True
stretto,aon febrero 2026,Sponsored Products,2026,2,STRETTO,aon_febrero_2026,138904.0,0.0,2394.0,3097771.0,1,BANOS Y COCINAS,STRETTO,AON FEBRERO 2026,200000.0,164800.0,35200.0,1.0,exact,,,1.7234924840177388,0.0,15.488855,1439.8433450440593,83.5421888053467,0.176,True
stretto,aon marzo stretto 2026,Sponsored Products,2026,3,STRETTO,aon_marzo_stretto_2026,87806.0,0.0,1787.0,7053228.0,1,BANOS Y COCINAS,STRETTO,AON MARZO STRETTO 2026,200000.0,164800.0,35200.0,1.0,exact,,,2.035168439514384,0.0,35.26614,2277.748673211398,111.9194180190263,0.176,True
tajamar,aon tajamar 2026,Retail Display,2026,1,tajamar,aon_tajamar_2026,145948.0,0.0,64.0,0.0,30,PINTURA Y ACCESORIOS,TAJAMAR,AON TAJAMAR 2026,400000.0,320000.0,80000.0,1.0,exact,,,0.04385123468632664,0.0,0.0,2740.7021678954147,6250.0,0.2,True
tcl,aon tcl 2025,CRM,2025,12,tcl,AON TCL 2025,0.0,53939.0,0.0,0.0,1,ELECTROHOGAR,TCL,AON TCL 2025,1500000.0,57143.0,1442857.0,1.0,exact,,,,,0.0,,,0.9619046666666666,True
tcl,aon tcl enero,Google,2026,1,tcl,aon_tcl_enero,5230.0,0.0,133.0,469980.0,6,ELECTROHOGAR,TCL,AON TCL- ENERO,22351.0,0.0,22351.0,1.0,exact,,,2.54302103250478,0.0,21.027247103037894,4273.613766730402,168.05263157894737,1.0,True
teka,aon marzo teka byc 2026,Sponsored Products,2026,3,TEKA,aon_marzo_teka_byc_2026,138000.0,0.0,1999.0,10836801.0,1,BANOS Y COCINAS,TEKA,AON MARZO TEKA BYC 2026,500000.0,412000.0,88000.0,1.0,exact,,,1.4485507246376812,0.0,21.673602,3623.1884057971015,250.12506253126563,0.176,True
teka,aon marzo teka empotrados 2026,Sponsored Products,2026,3,TEKA,aon_marzo_teka_empotrados_2026,184794.0,0.0,3499.0,20918200.0,1,ELECTROHOGAR,TEKA,AON MARZO TEKA EMPOTRADOS 2026,1000000.0,824000.0,176000.0,1.0,exact,,,1.8934597443639944,0.0,20.9182,5411.431107070576,285.7959416976279,0.176,True
teka,aon teka 2026,CRM,2026,1,teka,AON TEKA 2026,0.0,220020.0,0.0,11655904.0,3,ELECTROHOGAR,TEKA,AON Teka 2026,2100000.0,55172.0,2044828.0,2.0,exact,,,,,5.550430476190476,,,0.9737276190476191,True
teka,aon teka byc febrero 2026,Sponsored Products,2026,2,TEKA,aon_teka_byc_febrero_2026,140957.0,0.0,1957.0,7288310.0,1,BANOS Y COCINAS,TEKA,AON TEKA BYC FEBRERO 2026,400000.0,329600.0,70400.0,1.0,exact,,,1.3883666650113156,0.0,18.220775,2837.7448441723363,204.39448134900357,0.176,True
teka,aon teka empotrados febrero 2026,Sponsored Products,2026,2,TEKA,aon_teka_empotrados_febrero_2026,120735.0,0.0,2383.0,13621370.0,1,ELECTROHOGAR,TEKA,AON TEKA EMPOTRADOS FEBRERO 2026,500000.0,412000.0,88000.0,1.0,exact,,,1.9737441504120594,0.0,27.24274,4141.301196836045,209.819555182543,0.176,True
teka,aon teka febrero 2026,CRM,2026,2,teka,AON TEKA FEBRERO 2026,0.0,738836.0,0.0,32772466.0,1,ELECTROHOGAR,TEKA,AON TEKA FEBRERO 2026,2100000.0,76190.0,2023810.0,2.0,exact,,,,,15.605936190476191,,,0.9637190476190476,True
teka,electroweek marzo 2026,Sponsored Products,2026,2,TEKA,electroweek_marzo_2026,74515.0,0.0,1140.0,3702790.0,1,ELECTROHOGAR,TEKA,ELECTROWEEK MARZO 2026,500000.0,412000.0,88000.0,1.0,exact,,,1.5298933100717975,0.0,7.40558,6710.058377507885,438.5964912280702,0.176,True
